cloverItemId,nombre_actual_recibo,nombre_sugerido_web,asignar_categoria_clover,categoria_sitio,tipo,queue_status,precio_cad,accion_clover
EGERSCPWZAN08,RARTP54RZ Arcadia Pro T5 UVB Kit 12% 54W,RARTP54RZ Arcadia Pro T5 UVB Kit 12% 54W,Lumiere,lighting,product,created,182.99,Asigner categorie: Lumiere
0DPRQJQ7RA1S8,RC Ceramic Heater 100W,Ceramic Heater 100W,Lumiere,lighting,product,created,29.99,Asigner categorie: Lumiere
EKGBMGJ6DA9FE,RC Ceramic Heater 150W,Ceramic Heater 150W,Lumiere,lighting,product,created,34.99,Asigner categorie: Lumiere
YQNVATZ3WHXV2,RC Ceramic Heater 250W,Ceramic Heater 250W,Lumiere,lighting,product,created,44.99,Asigner categorie: Lumiere
3PHVVV59K9SBY,RC Ceramic Heater 25W,Ceramic Heater 25W,Lumiere,lighting,product,created,19.99,Asigner categorie: Lumiere
2TKJBMR1JWT40,RC Ceramic Heater 50W,Ceramic Heater 50W,Lumiere,lighting,product,created,22.99,Asigner categorie: Lumiere
N47APX1D9EVAW,RC Ceramic Heater 75W,Ceramic Heater 75W,Lumiere,lighting,product,created,24.99,Asigner categorie: Lumiere
B12DD4Y6CCTT4,RFD3SD14 Arcadia ShadeDweller Max Replacement Lamp (110V),RFD3SD14 Arcadia ShadeDweller Max Replacement Lamp (110V),Lumiere,lighting,product,pending,38.99,Asigner categorie: Lumiere
1YJRNHCMQGCRJ,"SBG SunBlaster Mini Greenhouse Kit - 18"" LED","SunBlaster Mini Greenhouse Kit - 18"" LED",Lumiere,lighting,product,pending,109.99,Asigner categorie: Lumiere
XM35WG7M22TGT,Z112E Mini Tropical UVB Lighting Combo,Mini Tropical UVB Lighting Combo,Lumiere,lighting,product,created,46.99,Asigner categorie: Lumiere
2X7ZHM22N6912,Z112F Aquatic Turtle Lighting Combo,Aquatic Turtle Lighting Combo,Lumiere,lighting,product,pending,57.99,Asigner categorie: Lumiere
1G1005ZDGYNPT,Z112J Aquatic Turtle UVB & Heat Lighting Combo,Aquatic Turtle UVB & Heat Lighting Combo,Lumiere,lighting,product,created,84.99,Asigner categorie: Lumiere
Z88DWD2FHKW28,Z114 Zoomed Wire Cage Clamp Lamp,Zoomed Wire Cage Clamp Lamp,Lumiere,lighting,product,pending,32.99,Asigner categorie: Lumiere
9GVSZ4TNY070G,Z115,Z115,Lumiere,lighting,product,pending,48.99,Asigner categorie: Lumiere
8SYHEZN6J5DZA,Z115M,Z115M,Lumiere,lighting,product,pending,38.99,Asigner categorie: Lumiere
2XH3N9VPFCNEM,Z115O,Z115O,Lumiere,lighting,product,pending,51.99,Asigner categorie: Lumiere
35T1QZV5SWVQR,Z115P,Z115P,Lumiere,lighting,product,pending,58.99,Asigner categorie: Lumiere
FP4QRFHSQXV5W,Z115R,Z115R,Lumiere,lighting,product,pending,102.99,Asigner categorie: Lumiere
XX6Y7H35X8MSE,Z116 Repti Lamp Stand (20-100 Gal)  LF-20,Repti Lamp Stand (20-100 Gal)  LF-20,Lumiere,lighting,product,pending,60.99,Asigner categorie: Lumiere
ND45KA25481AA,Z116S Economy Lamp Stand (10-20 Gal)  LF-21,Economy Lamp Stand (10-20 Gal)  LF-21,Lumiere,lighting,product,pending,51.99,Asigner categorie: Lumiere
QP2KB512QJ65Y,Z150C Repti Rapids LED Waterfall Wood MD,Repti Rapids LED Waterfall Wood MD,Lumiere,lighting,product,pending,119.99,Asigner categorie: Lumiere
VS64FJ10WJR0C,Z169 Turtletherm Heater 50W (15GAL),Turtletherm Heater 50W (15GAL),Lumiere,lighting,product,created,34.99,Asigner categorie: Lumiere
QV37PC41EY3NW,Z169A Turtletherm Heater 100W (30GAL),Turtletherm Heater 100W (30GAL),Lumiere,lighting,product,created,41.99,Asigner categorie: Lumiere
4RTGA1JHKS3MP,Z169B Turtletherm Heater 150W (50GAL),Turtletherm Heater 150W (50GAL),Lumiere,lighting,product,created,63.99,Asigner categorie: Lumiere
P1SZKX57GBJNC,Z169C Turtletherm Heater 300W (100GAL),Turtletherm Heater 300W (100GAL),Lumiere,lighting,product,created,74.99,Asigner categorie: Lumiere
QG4X573WXJ36T,Z225,Z225,Lumiere,lighting,product,pending,33.99,Asigner categorie: Lumiere
723RJ20BS5HV8,Z230 Zoomed Powersun UV 160 Watt,Zoomed Powersun UV 160 Watt,Lumiere,lighting,product,pending,151.99,Asigner categorie: Lumiere
4GJT5TNBFK4S4,Z232R Splashproof Halogen 50Watt,Splashproof Halogen 50Watt,Lumiere,lighting,product,pending,19.99,Asigner categorie: Lumiere
GBA5YGS7B8C7R,Z232S Splashproof Halogen 75Watt,Splashproof Halogen 75Watt,Lumiere,lighting,product,pending,18.99,Asigner categorie: Lumiere
Z53XMD12REV76,Z232T Splashproof Halogen 90 Watt,Splashproof Halogen 90 Watt,Lumiere,lighting,product,pending,25.99,Asigner categorie: Lumiere
8S4CR4V0C7ZZG,Z244 Zoomed Infrared Heat Projector 60 Watt,Zoomed Infrared Heat Projector 60 Watt,Lumiere,lighting,product,created,44.99,Asigner categorie: Lumiere
XJJCAEFD0B41R,Z244A ZooMed Repticare Heat Projector 100W,ZooMed Repticare Heat Projector 100W,Lumiere,lighting,product,created,44.99,Asigner categorie: Lumiere
RDMJ0078HSRJ2,Z251H Reptisun T8 10.0 18'',Reptisun T8 10.0 18'',Lumiere,lighting,product,pending,60.00,Asigner categorie: Lumiere
YJQ1WKYRVSCAJ,"Z252X Reptisun T5 HO 10.0 UVB 24W / 22"" Lamp","Reptisun T5 HO 10.0 UVB 24W / 22"" Lamp",Lumiere,lighting,product,created,45.99,Asigner categorie: Lumiere
6F42975YBBBQ4,Z253 T8 36'' Reptisun 5.0 25W,T8 36'' Reptisun 5.0 25W,Lumiere,lighting,product,pending,51.99,Asigner categorie: Lumiere
NJ5QCYMP4DFAC,Z263 Zoomed Repti Basking Spot Lamp 150W,Zoomed Repti Basking Spot Lamp 150W,Lumiere,lighting,product,created,18.99,Asigner categorie: Lumiere
4RWR8QBAW4AR8,Z281 Nano Dome Lamp Fixture,Nano Dome Lamp Fixture,Lumiere,lighting,product,pending,30.99,Asigner categorie: Lumiere
GNVRWZX86EFET,Z282 ZooMed Nano Combo Dome Lamp Fixture,ZooMed Nano Combo Dome Lamp Fixture,Lumiere,lighting,product,pending,63.99,Asigner categorie: Lumiere
G0JEDSFG57VFM,Z289 Zoomed Terra Effects Model 2 (nano led w/sound),Zoomed Terra Effects Model 2 (nano led w/sound),Lumiere,lighting,product,pending,183.99,Asigner categorie: Lumiere
8QFXYTV9TPP82,"Z600 Reptitherm Habitat Heater 18"" x 18""","Reptitherm Habitat Heater 18"" x 18""",Lumiere,lighting,product,created,109.99,Asigner categorie: Lumiere
7FY1GDP8Q2TQ2,Z941 Creature Dome Lamp Fixture,Creature Dome Lamp Fixture,Lumiere,lighting,product,pending,30.99,Asigner categorie: Lumiere
FATJPCGWEFHDP,Z942 Zoomed Creatures Led Black Light 5W,Zoomed Creatures Led Black Light 5W,Lumiere,lighting,product,pending,25.50,Asigner categorie: Lumiere
81YX2T7TW2HWR,Z943 Zoomed Creatures Led Lamp 5W,Zoomed Creatures Led Lamp 5W,Lumiere,lighting,product,pending,17.99,Asigner categorie: Lumiere
5HPKWZC9R9QF0,Z964B Zoomed Reptihabitat 20 Gal. Juv. Aquatic Turtle Kit,Zoomed Reptihabitat 20 Gal. Juv. Aquatic Turtle Kit,Lumiere,lighting,product,pending,382.99,Asigner categorie: Lumiere
MDN1RR6RJG8WJ,z244B ZooMed Repticare Heat Projector 150W,z244B ZooMed Repticare Heat Projector 150W,Lumiere,lighting,product,created,51.99,Asigner categorie: Lumiere
4PE9SDE0K9FR0,z244C ZooMed Infrared Heat Projector 35w,z244C ZooMed Infrared Heat Projector 35w,Lumiere,lighting,product,created,44.99,Asigner categorie: Lumiere
3AJ87SACG2GYP,z253H T8 36'' 10.0 25w,z253H T8 36'' 10.0 25w,Lumiere,lighting,product,pending,64.99,Asigner categorie: Lumiere
